14:00:23.493 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:00:25.091 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:03:44.266 -> 27.92, 32.92, 1.47, 0.00, 202, 0, -0.00, 0.00
14:03:45.321 -> 27.92, 32.92, 1.47, 0.00, 202, 0, 0.04, 0.00
14:03:46.338 -> 28.01, 33.01, 1.56, 0.09, 206, 0, -0.00, 0.00
14:03:47.350 -> 28.01, 33.01, 1.56, 0.00, 205, 0, -0.00, 0.00
14:03:48.386 -> 28.01, 33.01, 1.56, 0.00, 205, 0, -0.00, 0.00
14:03:49.406 -> 28.01, 33.01, 1.56, 0.00, 205, 0, -0.00, 0.00
14:03:50.425 -> 28.01, 33.01, 1.56, 0.00, 205, 0, -0.00, 0.00
14:03:51.457 -> 28.01, 33.01, 1.56, 0.00, 205, 0, -0.00, 0.00
14:03:52.484 -> 28.01, 33.01, 1.56, 0.00, 205, 0, -0.00, 0.00
14:03:53.491 -> 28.10, 33.10, 1.65, 0.09, 206, 0, -0.00, 0.00
14:03:54.530 -> 28.10, 33.10, 1.65, 0.00, 205, 0, 0.04, 0.00
14:03:55.531 -> 28.10, 33.10, 1.65, 0.00, 205, 0, 0.04, 0.00
14:03:56.563 -> 28.10, 33.10, 1.65, 0.00, 205, 0, -0.00, 0.00
14:03:57.588 -> 28.10, 33.10, 1.65, 0.00, 205, 0, -0.00, 0.00
14:03:58.606 -> 28.10, 33.10, 1.65, 0.00, 205, 0, 0.04, 0.00
14:03:59.626 -> 28.10, 33.10, 1.65, 0.00, 205, 0, -0.00, 0.00
14:04:00.650 -> 28.10, 33.10, 1.65, 0.00, 205, 0, 0.04, 0.00
14:04:01.679 -> 28.10, 33.10, 1.65, 0.00, 205, 0, -0.00, 0.00
14:04:02.699 -> 28.10, 33.10, 1.65, 0.00, 205, 0, -0.00, 0.00
14:04:03.723 -> 28.10, 33.10, 1.65, 0.00, 205, 0, -0.00, 0.00
14:04:04.741 -> 28.20, 33.20, 1.74, 0.09, 209, 0, 0.04, 0.00
14:04:05.757 -> 28.20, 33.20, 1.74, 0.00, 208, 0, -0.00, 0.00
14:04:06.783 -> 28.20, 33.20, 1.74, 0.00, 208, 0, -0.00, 0.00
14:04:07.802 -> 28.20, 33.20, 1.74, 0.00, 208, 0, -0.00, 0.00
14:04:08.849 -> 28.20, 33.20, 1.74, 0.00, 208, 0, -0.00, 0.00
14:04:09.865 -> 28.20, 33.20, 1.74, 0.00, 208, 0, -0.00, 0.00
14:04:10.902 -> 28.20, 33.20, 1.74, 0.00, 208, 0, 0.04, 0.00
14:04:11.896 -> 28.20, 33.20, 1.74, 0.00, 208, 0, -0.00, 0.00
14:04:12.935 -> 28.20, 33.20, 1.74, 0.00, 208, 0, -0.00, 0.00
14:04:13.941 -> 28.20, 33.20, 1.74, 0.00, 208, 0, -0.00, 0.00
14:04:14.974 -> 28.29, 33.29, 1.83, 0.09, 212, 0, -0.00, 0.00
