//action matrix for training simulation final_actions_11_2_20200821-001751
const unsigned char q_actions[150] = {0, 250, 241, 0, 232, 246, 0, 105, 240, 0, 244, 236, 0, 226, 235, 0, 241, 241, 0, 17, 234, 0, 241, 241, 0, 254, 248, 0, 246, 246, 0, 252, 252, 0, 225, 225, 0, 254, 249, 0, 136, 136, 0, 245, 245, 0, 252, 254, 0, 59, 236, 0, 165, 191, 0, 155, 252, 0, 253, 5, 0, 187, 190, 0, 199, 250, 0, 98, 216, 0, 188, 174, 0, 139, 195, 0, 165, 253, 0, 172, 172, 0, 226, 152, 0, 92, 50, 0, 80, 92, 0, 99, 234, 0, 117, 78, 0, 14, 14, 0, 112, 241, 0, 161, 63, 0, 115, 147, 0, 155, 155, 0, 4, 249, 0, 24, 91, 0, 152, 194, 0, 151, 151, 0, 11, 107, 0, 222, 11, 0, 161, 16, 0, 88, 161, 0, 116, 187, 0, 81, 81, 0, 110, 81, 0, 49, 12, 0, 110, 31};

00:22:29.084 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
00:24:22.677 -> 25.58, 27.78, -2.19, 0.00, 85, 92, 0.41, 223.32
00:24:23.717 -> 25.67, 27.78, -2.11, 0.09, 89, 92, 1.69, 54.47
00:24:24.742 -> 25.67, 27.78, -2.11, 0.00, 88, 80, 1.58, 50.75
00:24:25.755 -> 25.76, 27.78, -2.02, 0.09, 92, 234, 0.60, 390.15
00:24:26.768 -> 25.76, 27.78, -2.02, 0.00, 91, 99, 3.49, 28.35
00:24:27.808 -> 25.85, 27.78, -1.93, 0.09, 95, 78, 1.58, 49.48
00:24:28.831 -> 25.85, 27.78, -1.93, 0.00, 94, 117, 0.52, 223.01
00:24:29.868 -> 25.85, 27.78, -1.93, 0.00, 94, 117, 0.94, 124.76
00:24:30.868 -> 25.94, 27.78, -1.84, 0.09, 98, 14, 1.73, 8.11
00:24:31.896 -> 26.03, 27.78, -1.75, 0.09, 101, 241, 0.41, 585.01
00:24:32.909 -> 26.03, 27.78, -1.75, 0.00, 100, 112, 3.34, 33.52
00:24:33.958 -> 26.03, 27.78, -1.75, 0.00, 100, 112, 0.94, 119.43
00:24:34.977 -> 26.12, 27.78, -1.66, 0.09, 101, 241, 1.43, 168.99
00:24:35.981 -> 26.12, 27.78, -1.66, 0.00, 100, 112, 3.49, 32.07
00:24:37.011 -> 26.21, 27.78, -1.57, 0.09, 104, 63, 1.31, 47.97
00:24:38.045 -> 26.21, 27.78, -1.57, 0.00, 103, 161, 0.37, 430.02
00:24:39.075 -> 26.21, 27.78, -1.57, 0.00, 103, 161, 3.00, 53.60
00:24:40.100 -> 26.30, 27.78, -1.48, 0.09, 107, 147, 2.93, 50.20
00:24:41.120 -> 26.30, 27.78, -1.48, 0.00, 106, 115, 2.29, 50.22
00:24:42.117 -> 26.39, 27.78, -1.39, 0.09, 110, 155, 1.80, 86.03
00:24:43.138 -> 26.39, 27.78, -1.39, 0.00, 109, 155, 1.50, 103.25
00:24:44.195 -> 26.39, 27.78, -1.39, 0.00, 109, 155, 2.89, 53.62
00:24:45.210 -> 26.48, 27.78, -1.30, 0.09, 113, 249, 2.40, 103.64
00:24:46.238 -> 26.48, 27.78, -1.30, 0.00, 112, 4, 3.60, 1.11
00:24:47.263 -> 26.56, 27.78, -1.21, 0.09, 116, 91, 0.07, 1231.05
00:24:48.283 -> 26.56, 27.78, -1.21, 0.00, 115, 24, 1.99, 12.06
00:24:49.300 -> 26.65, 27.78, -1.12, 0.09, 119, 194, 0.60, 323.46
00:24:50.321 -> 26.65, 27.78, -1.12, 0.00, 118, 152, 1.99, 76.40
00:24:51.334 -> 26.74, 27.78, -1.03, 0.09, 122, 151, 2.18, 69.35
00:24:52.364 -> 26.74, 27.78, -1.03, 0.00, 121, 151, 3.08, 49.05
00:24:53.384 -> 26.74, 27.78, -1.03, 0.00, 121, 151, 2.63, 57.46
00:24:54.417 -> 26.83, 27.78, -0.94, 0.09, 125, 107, 1.24, 86.41
00:24:55.446 -> 26.83, 27.78, -0.94, 0.00, 124, 11, 0.98, 11.28
00:24:56.468 -> 26.92, 27.78, -0.85, 0.09, 125, 107, 0.15, 717.92
00:24:57.461 -> 26.92, 27.78, -0.85, 0.00, 124, 11, 1.91, 5.75
00:24:58.489 -> 27.01, 27.78, -0.76, 0.09, 128, 11, 0.15, 73.81
00:24:59.543 -> 27.01, 27.78, -0.76, 0.00, 127, 222, 0.37, 592.95
00:25:00.542 -> 27.01, 27.78, -0.76, 0.00, 127, 222, 2.97, 74.85
00:25:01.575 -> 27.10, 27.78, -0.67, 0.09, 131, 16, 3.38, 4.73
00:25:02.597 -> 27.20, 27.78, -0.58, 0.09, 134, 161, 0.49, 330.54
00:25:03.613 -> 27.20, 27.78, -0.58, 0.00, 133, 88, 1.54, 57.19
00:25:04.634 -> 27.20, 27.78, -0.58, 0.00, 133, 88, 0.98, 90.22
00:25:05.660 -> 27.29, 27.78, -0.49, 0.09, 137, 187, 1.80, 103.79
00:25:06.694 -> 27.29, 27.78, -0.49, 0.00, 136, 116, 2.74, 42.33
00:25:07.706 -> 27.38, 27.78, -0.40, 0.09, 140, 81, 2.10, 38.53
00:25:08.723 -> 27.38, 27.78, -0.40, 0.00, 139, 81, 0.98, 83.05
00:25:09.748 -> 27.38, 27.78, -0.40, 0.00, 139, 81, 0.90, 89.98
00:25:20.300 -> 27.47, 27.78, -0.31, 0.09, 143, 81, 1.80, 44.96
00:25:20.300 -> 27.47, 27.78, -0.31, 0.00, 142, 110, 1.61, 68.16
00:25:20.300 -> 27.47, 27.78, -0.31, 0.00, 142, 110, 0.67, 162.99
00:25:20.300 -> 27.56, 27.78, -0.22, 0.09, 146, 12, 1.50, 7.99
00:25:20.300 -> 27.56, 27.78, -0.22, 0.00, 145, 49, 0.22, 218.59
00:25:20.300 -> 27.65, 27.78, -0.13, 0.09, 149, 31, 0.98, 31.78
00:25:20.300 -> 27.65, 27.78, -0.13, 0.00, 148, 110, 1.09, 101.10
00:25:20.300 -> 27.65, 27.78, -0.13, 0.00, 148, 110, 1.01, 108.60
00:25:20.300 -> 27.74, 27.78, -0.04, 0.09, 152, 0, 0.79, 0.00
00:25:20.300 -> 27.74, 27.78, -0.04, 0.00, 151, 0, -0.00, 0.00
00:25:30.334 -> 27.83, 27.78, 0.05, 0.09, 155, 0, -0.00, 0.00
00:25:30.334 -> 27.83, 27.78, 0.05, 0.00, 154, 0, -0.00, 0.00
00:25:30.334 -> 27.83, 27.78, 0.05, 0.00, 154, 0, -0.00, 0.00
00:25:30.334 -> 27.92, 27.78, 0.14, 0.09, 155, 0, -0.00, 0.00
00:25:30.334 -> 27.92, 27.78, 0.14, 0.00, 154, 0, -0.00, 0.00
00:25:30.334 -> 27.92, 27.78, 0.14, 0.00, 154, 0, 0.04, 0.00
00:25:30.334 -> 28.01, 27.78, 0.24, 0.09, 158, 0, -0.00, 0.00
00:25:30.334 -> 28.01, 27.78, 0.24, 0.00, 157, 0, -0.00, 0.00
00:25:30.334 -> 28.01, 27.78, 0.24, 0.00, 157, 0, -0.00, 0.00
00:25:30.334 -> 28.10, 27.78, 0.33, 0.09, 161, 0, -0.00, 0.00
00:25:40.367 -> 28.10, 27.78, 0.33, 0.00, 160, 0, -0.00, 0.00
00:25:40.367 -> 28.10, 27.78, 0.33, 0.00, 160, 0, -0.00, 0.00
00:25:40.367 -> 28.10, 27.78, 0.33, 0.00, 160, 0, -0.00, 0.00
00:25:40.367 -> 28.20, 27.78, 0.42, 0.09, 164, 0, -0.00, 0.00
00:25:40.367 -> 28.20, 27.78, 0.42, 0.00, 163, 0, -0.00, 0.00
00:25:40.367 -> 28.20, 27.78, 0.42, 0.00, 163, 0, 0.04, 0.00
00:25:40.367 -> 28.20, 27.78, 0.42, 0.00, 163, 0, 0.04, 0.00
00:25:40.367 -> 28.29, 27.78, 0.51, 0.09, 167, 0, -0.00, 0.00
00:25:40.367 -> 28.29, 27.78, 0.51, 0.00, 166, 0, -0.00, 0.00
00:25:43.169 -> 28.29, 27.78, 0.51, 0.00, 166, 0, -0.00, 0.00
00:25:43.169 -> 28.29, 27.78, 0.51, 0.00, 166, 0, -0.00, 0.00
00:25:43.169 -> 28.29, 27.78, 0.51, 0.00, 166, 0, -0.00, 0.00
00:25:49.997 -> 28.29, 27.78, 0.51, 0.00, 166, 0, -0.00, 0.00
00:25:49.997 -> 28.38, 27.78, 0.60, 0.09, 170, 0, -0.00, 0.00
00:25:49.997 -> 28.38, 27.78, 0.60, 0.00, 169, 0, 0.04, 0.00
00:25:49.997 -> 28.38, 27.78, 0.60, 0.00, 169, 0, -0.00, 0.00
00:25:49.997 -> 28.38, 27.78, 0.60, 0.00, 169, 0, -0.00, 0.00
00:25:49.997 -> 28.38, 27.78, 0.60, 0.00, 169, 0, -0.00, 0.00
00:25:49.997 -> 28.38, 27.78, 0.60, 0.00, 169, 0, -0.00, 0.00
00:25:51.004 -> 28.38, 27.78, 0.60, 0.00, 169, 0, -0.00, 0.00
00:25:52.145 -> 28.47, 27.78, 0.69, 0.09, 173, 0, 0.04, 0.00
00:25:54.767 -> 28.47, 27.78, 0.69, 0.00, 172, 0, -0.00, 0.00
00:25:54.767 -> 28.47, 27.78, 0.69, 0.00, 172, 0, -0.00, 0.00
00:25:54.767 -> 28.47, 27.78, 0.69, 0.00, 172, 0, -0.00, 0.00
00:25:59.557 -> 28.47, 27.78, 0.69, 0.00, 172, 0, -0.00, 0.00
00:25:59.557 -> 28.47, 27.78, 0.69, 0.00, 172, 0, -0.00, 0.00
00:25:59.557 -> 28.47, 27.78, 0.69, 0.00, 172, 0, -0.00, 0.00
00:25:59.557 -> 28.47, 27.78, 0.69, 0.00, 172, 0, 0.04, 0.00
00:25:59.898 -> 28.56, 27.78, 0.79, 0.09, 176, 0, -0.00, 0.00
00:26:00.915 -> 28.56, 27.78, 0.79, 0.00, 175, 0, -0.00, 0.00
00:26:01.927 -> 28.56, 27.78, 0.79, 0.00, 175, 0, -0.00, 0.00
00:26:02.939 -> 28.56, 27.78, 0.79, 0.00, 175, 0, -0.00, 0.00
00:26:03.982 -> 28.56, 27.78, 0.79, 0.00, 175, 0, -0.00, 0.00
00:26:05.014 -> 28.56, 27.78, 0.79, 0.00, 175, 0, -0.00, 0.00
00:26:06.008 -> 28.56, 27.78, 0.79, 0.00, 175, 0, 0.04, 0.00
00:26:07.060 -> 28.56, 27.78, 0.79, 0.00, 175, 0, 0.04, 0.00
00:26:08.059 -> 28.56, 27.78, 0.79, 0.00, 175, 0, -0.00, 0.00
00:26:09.089 -> 28.65, 27.78, 0.88, 0.09, 179, 0, -0.00, 0.00
00:26:10.128 -> 28.65, 27.78, 0.88, 0.00, 178, 0, 0.04, 0.00
00:26:11.126 -> 28.65, 27.78, 0.88, 0.00, 178, 0, 0.04, 0.00
00:26:12.147 -> 28.65, 27.78, 0.88, 0.00, 178, 0, -0.00, 0.00
00:26:13.180 -> 28.65, 27.78, 0.88, 0.00, 178, 0, 0.04, 0.00
00:26:14.197 -> 28.65, 27.78, 0.88, 0.00, 178, 0, -0.00, 0.00
00:26:15.238 -> 28.65, 27.78, 0.88, 0.00, 178, 0, -0.00, 0.00
00:26:16.242 -> 28.65, 27.78, 0.88, 0.00, 178, 0, -0.00, 0.00
00:26:17.280 -> 28.65, 27.78, 0.88, 0.00, 178, 0, -0.00, 0.00
00:26:18.312 -> 28.75, 27.78, 0.97, 0.09, 182, 0, -0.00, 0.00
00:26:19.306 -> 28.75, 27.78, 0.97, 0.00, 181, 0, -0.00, 0.00
00:26:20.351 -> 28.75, 27.78, 0.97, 0.00, 181, 0, -0.00, 0.00
00:26:21.376 -> 28.75, 27.78, 0.97, 0.00, 181, 0, -0.00, 0.00
00:26:22.375 -> 28.75, 27.78, 0.97, 0.00, 181, 0, -0.00, 0.00
00:26:23.420 -> 28.75, 27.78, 0.97, 0.00, 181, 0, -0.00, 0.00
00:26:24.445 -> 28.75, 27.78, 0.97, 0.00, 181, 0, -0.00, 0.00
00:26:25.454 -> 28.75, 27.78, 0.97, 0.00, 181, 0, -0.00, 0.00
00:26:26.487 -> 28.75, 27.78, 0.97, 0.00, 181, 0, 0.04, 0.00
00:26:27.490 -> 28.75, 27.78, 0.97, 0.00, 181, 0, 0.04, 0.00
00:26:28.520 -> 28.84, 27.78, 1.06, 0.09, 185, 0, -0.00, 0.00
00:26:29.555 -> 28.84, 27.78, 1.06, 0.00, 184, 0, -0.00, 0.00
00:26:30.586 -> 28.84, 27.78, 1.06, 0.00, 184, 0, -0.00, 0.00
00:26:31.595 -> 28.84, 27.78, 1.06, 0.00, 184, 0, -0.00, 0.00
00:26:32.614 -> 28.84, 27.78, 1.06, 0.00, 184, 0, -0.00, 0.00
00:26:33.646 -> 28.84, 27.78, 1.06, 0.00, 184, 0, 0.04, 0.00
00:26:34.657 -> 28.84, 27.78, 1.06, 0.00, 184, 0, -0.00, 0.00
00:26:35.688 -> 28.84, 27.78, 1.06, 0.00, 184, 0, -0.00, 0.00
00:26:36.726 -> 28.84, 27.78, 1.06, 0.00, 184, 0, 0.04, 0.00
00:26:37.726 -> 28.84, 27.78, 1.06, 0.00, 184, 0, 0.04, 0.00
00:26:38.765 -> 28.84, 27.78, 1.06, 0.00, 184, 0, -0.00, 0.00
