// action matrix for training simulation 11_20200820-093404
const unsigned char q_actions[174] = {0, 254, 234, 0, 227, 246, 0, 252, 252, 0, 227, 250, 0, 252, 231, 0, 238, 238, 0, 234, 234, 0, 237, 237, 0, 230, 230, 0, 234, 234, 0, 91, 243, 0, 39, 39, 0, 86, 86, 0, 187, 54, 0, 225, 239, 0, 235, 240, 0, 203, 66, 0, 145, 39, 0, 193, 192, 0, 53, 125, 0, 96, 183, 0, 15, 240, 0, 116, 92, 0, 160, 196, 0, 214, 55, 0, 109, 119, 0, 29, 14, 0, 98, 152, 0, 63, 31, 0, 224, 148, 0, 170, 206, 0, 198, 254, 0, 249, 252, 0, 201, 190, 0, 166, 155, 0, 115, 108, 0, 122, 30, 0, 245, 66, 0, 14, 42, 0, 239, 175, 0, 37, 199, 0, 0, 147, 0, 151, 144, 0, 181, 203, 0, 18, 5, 0, 116, 174, 0, 10, 160, 0, 29, 159, 0, 159, 214, 0, 159, 57, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1};


Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
10:52:04.348, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:52:05.386, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:52:06.392, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:52:07.421, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:52:08.457, 27.74, 27.69, 0.05, -0.09, 150, 0, -0.00, 0.00
10:52:09.469, 27.83, 27.69, 0.14, 0.09, 155, 0, -0.00, 0.00
10:52:10.496, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:52:11.499, 27.74, 27.69, 0.05, -0.09, 150, 0, -0.00, 0.00
10:52:12.555, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:13.561, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:14.573, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:52:15.597, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:16.643, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:52:17.666, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:18.683, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:19.690, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:20.725, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:21.738, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:22.760, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:52:23.786, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:24.802, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:25.860, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:52:26.863, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:27.876, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:28.900, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:29.946, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:52:30.965, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:52:31.977, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:33.000, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:52:34.010, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:52:35.045, 27.65, 27.69, -0.04, -0.09, 150, 0, -0.00, 0.00
10:52:36.067, 27.74, 27.69, 0.05, 0.09, 152, 65, -0.00, -54188.63
10:52:37.083, 27.65, 27.69, -0.04, -0.09, 150, 0, 1.16, 0.00
10:52:38.111, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:52:39.155, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:40.162, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:41.208, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:42.226, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:43.239, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:44.247, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:45.285, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:46.294, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:52:47.310, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:48.363, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:49.371, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:50.392, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:51.407, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:52.425, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:52:53.481, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:52:54.492, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:55.498, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:52:56.516, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:52:57.553, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:58.597, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:52:59.609, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:53:00.625, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:53:01.638, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:53:02.690, 27.56, 27.69, -0.13, -0.09, 147, 0, -0.00, 0.00
10:53:03.709, 27.56, 27.69, -0.13, 0.00, 148, 159, -0.00, -132553.71
10:53:04.716, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.48, 64.17
10:53:05.742, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.84, 86.45
10:53:06.752, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.19, 49.82
10:53:07.787, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.04, 52.28
10:53:08.800, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.29, 69.43
10:53:09.819, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.37, 67.23
10:53:10.875, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.31, 121.06
10:53:11.878, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.46, 108.63
10:53:12.914, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.50, 105.91
10:53:13.937, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.35, 117.69
10:53:14.961, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.58, 100.87
10:53:15.978, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.58, 100.87
10:53:17.003, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.84, 86.45
10:53:18.033, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.80, 88.25
10:53:19.034, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.06, 77.01
10:53:20.059, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.85, 55.72
10:53:21.091, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.48, 64.17
10:53:22.114, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.35, 117.69
10:53:23.136, 27.65, 27.69, -0.04, 0.09, 152, 65, 2.85, 22.78
10:53:24.166, 27.65, 27.69, -0.04, 0.00, 151, 0, 1.24, 0.00
10:53:25.182, 27.74, 27.69, 0.05, 0.09, 152, 65, -0.00, -54188.63
10:53:26.192, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.45, 0.00
10:53:27.242, 27.83, 27.69, 0.14, 0.09, 155, 0, -0.00, 0.00
10:53:28.259, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:53:29.278, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:53:30.294, 27.92, 27.69, 0.23, 0.09, 158, 0, -0.00, 0.00
10:53:31.342, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:53:32.352, 28.01, 27.69, 0.32, 0.09, 161, 0, -0.00, 0.00
10:53:33.375, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:53:34.377, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:53:35.414, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:53:36.455, 28.10, 27.69, 0.41, 0.09, 164, 1, -0.00, -833.67
10:53:37.478, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:53:38.495, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.15, 6.71
10:53:39.515, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:53:40.543, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:53:41.558, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:53:42.596, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:53:43.615, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:53:44.637, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:53:45.659, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:53:46.676, 28.20, 27.69, 0.50, 0.09, 167, 1, 0.07, 13.53
10:53:47.698, 28.10, 27.69, 0.41, -0.09, 162, 0, 0.07, 0.00
10:53:48.724, 28.10, 27.69, 0.41, 0.00, 163, 1, -0.00, -833.67
10:53:49.747, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:53:50.778, 28.20, 27.69, 0.50, 0.09, 167, 1, 0.11, 8.97
10:53:51.786, 28.20, 27.69, 0.50, 0.00, 166, 1, 0.04, 27.50
10:53:52.809, 28.10, 27.69, 0.41, -0.09, 162, 0, 0.04, 0.00
10:53:53.827, 28.10, 27.69, 0.41, 0.00, 163, 1, -0.00, -833.67
10:53:54.875, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:53:55.871, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:53:56.896, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:53:57.937, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:53:58.958, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:53:59.976, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:54:00.996, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:54:02.025, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:54:03.062, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:54:04.075, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:54:05.097, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:54:06.118, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:54:07.136, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:54:08.175, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:54:09.192, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:54:10.195, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:54:11.233, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.15, 6.71
10:54:12.246, 28.01, 27.69, 0.32, -0.09, 159, 0, 0.11, 0.00
10:54:13.292, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:14.299, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:15.318, 28.10, 27.69, 0.41, 0.09, 164, 1, -0.00, -833.67
10:54:16.336, 28.01, 27.69, 0.32, -0.09, 159, 0, 0.04, 0.00
10:54:17.359, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:18.400, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:19.424, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:54:20.437, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:21.459, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:22.490, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:23.509, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:24.541, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:25.553, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:26.582, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:27.609, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:28.625, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:29.654, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:30.658, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:31.695, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:32.703, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:54:33.729, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:54:34.765, 27.92, 27.69, 0.23, -0.09, 156, 0, -0.00, 0.00
10:54:35.774, 28.01, 27.69, 0.32, 0.09, 161, 0, -0.00, 0.00
10:54:36.825, 27.92, 27.69, 0.23, -0.09, 156, 0, -0.00, 0.00
10:54:37.846, 28.01, 27.69, 0.32, 0.09, 161, 0, -0.00, 0.00
10:54:38.844, 27.92, 27.69, 0.23, -0.09, 156, 0, -0.00, 0.00
10:54:39.866, 28.01, 27.69, 0.32, 0.09, 161, 0, -0.00, 0.00
10:54:40.890, 27.92, 27.69, 0.23, -0.09, 156, 0, -0.00, 0.00
10:54:41.914, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:42.968, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:54:43.975, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:44.991, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:46.012, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:47.050, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:48.048, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:49.074, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:50.121, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:51.123, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:54:52.171, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:53.176, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:54.191, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:55.223, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:54:56.251, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:54:57.258, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:58.284, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:54:59.332, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:55:00.350, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:55:01.372, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:55:02.372, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:55:03.396, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:55:04.432, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:55:05.449, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:55:06.467, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:55:07.496, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:55:08.515, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:55:09.537, 27.83, 27.69, 0.14, -0.09, 153, 0, -0.00, 0.00
10:55:10.550, 27.92, 27.69, 0.23, 0.09, 158, 0, -0.00, 0.00
10:55:11.603, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:55:12.619, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:55:13.622, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:55:14.671, 27.83, 27.69, 0.14, -0.09, 153, 0, -0.00, 0.00
10:55:15.669, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:16.714, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:17.719, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:18.738, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:19.790, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:20.791, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:21.814, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:22.835, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:23.855, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:24.884, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:25.914, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:26.951, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:27.952, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:28.982, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:29.999, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:31.044, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:32.053, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:33.063, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:34.114, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:35.111, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:36.147, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:37.170, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:38.196, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:39.221, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:55:40.253, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:41.261, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:42.298, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:55:43.320, 27.74, 27.69, 0.05, -0.09, 150, 0, 0.04, 0.00
10:55:44.340, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:55:45.355, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:46.381, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:47.397, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:48.436, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:49.462, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:50.467, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:51.492, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:55:52.500, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:53.545, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:54.577, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:55.593, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:55:56.596, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:57.644, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:58.647, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:55:59.687, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:56:00.680, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:56:01.733, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:56:02.761, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:56:03.785, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:56:04.781, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:56:05.829, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:56:06.831, 27.65, 27.69, -0.04, -0.09, 150, 0, -0.00, 0.00
10:56:07.861, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:08.896, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:09.915, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:10.929, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:11.959, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:56:12.977, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:14.022, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:15.020, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:56:16.037, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:17.053, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:18.097, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:56:19.114, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:20.153, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:56:21.161, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:56:22.178, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:23.195, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:24.229, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:56:25.246, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:26.295, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:27.304, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:56:28.345, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:56:29.342, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:30.391, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:31.394, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:56:32.436, 27.56, 27.69, -0.13, -0.09, 147, 0, 0.04, 0.00
10:56:33.439, 27.56, 27.69, -0.13, 0.00, 148, 159, 0.04, 4372.87
10:56:34.453, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.12, 51.02
10:56:35.493, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.08, 51.64
10:56:36.527, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.29, 69.43
10:56:37.547, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.58, 100.87
10:56:38.546, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.29, 69.43
10:56:39.578, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.08, 51.64
10:56:40.586, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.63, 60.50
10:56:41.612, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.78, 57.23
10:56:42.651, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.67, 59.65
10:56:43.688, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.37, 67.23
10:56:44.699, 27.47, 27.69, -0.22, -0.09, 144, 0, 2.18, 0.00
10:56:45.721, 27.56, 27.69, -0.13, 0.09, 149, 57, 0.15, 382.45
10:56:46.759, 27.56, 27.69, -0.13, 0.00, 148, 159, 0.41, 385.96
10:56:47.775, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.58, 100.87
10:56:48.796, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.99, 79.92
10:56:49.799, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.55, 62.28
10:56:50.817, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.08, 51.64
10:56:51.877, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.55, 62.28
10:56:52.886, 27.65, 27.69, -0.04, 0.09, 152, 65, 1.39, 46.81
10:56:53.899, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.60, 0.00
10:56:54.928, 27.74, 27.69, 0.05, 0.09, 152, 65, 0.04, 1787.65
10:56:55.951, 27.74, 27.69, 0.05, 0.00, 151, 0, 1.88, 0.00
10:56:56.960, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:56:58.013, 27.83, 27.69, 0.14, 0.09, 155, 0, -0.00, 0.00
10:56:59.029, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:57:00.052, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:57:01.061, 27.92, 27.69, 0.23, 0.09, 158, 0, -0.00, 0.00
10:57:02.082, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:57:03.139, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:57:04.129, 28.01, 27.69, 0.32, 0.09, 161, 0, 0.04, 0.00
10:57:05.177, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:57:06.184, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:57:07.221, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:57:08.224, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:57:09.260, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:57:10.289, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:57:11.300, 28.10, 27.69, 0.41, 0.09, 164, 1, 0.15, 6.71
10:57:12.326, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:57:13.360, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:57:14.356, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
